Loyalty Number,Year,Month,Total Flights,Distance,Points Accumulated,Points Redeemed,Dollar Cost Points Redeemed,Month Start,Post Enrollment,Months Since Enrollment
828959,2017,6,0,0,0.0,0,0,2017-06-01,True,24
828959,2017,7,3,5568,5568.0,0,0,2017-07-01,True,25
828959,2017,8,0,0,0.0,0,0,2017-08-01,True,26
828959,2017,9,0,0,0.0,0,0,2017-09-01,True,27
828959,2017,10,0,0,0.0,0,0,2017-10-01,True,28
828959,2017,11,1,1691,1691.0,0,0,2017-11-01,True,29
828959,2017,12,2,2134,2134.0,0,0,2017-12-01,True,30
828959,2018,1,0,0,0.0,0,0,2018-01-01,True,31
828959,2018,2,0,0,0.0,0,0,2018-02-01,True,32
828959,2018,3,4,5696,5696.0,0,0,2018-03-01,True,33
828959,2018,4,4,2704,2704.0,0,0,2018-04-01,True,34
828959,2018,5,1,1048,1048.0,0,0,2018-05-01,True,35
828959,2018,6,0,0,0.0,0,0,2018-06-01,True,36
828959,2018,7,0,0,0.0,0,0,2018-07-01,True,37
828959,2018,8,4,7256,7256.0,0,0,2018-08-01,True,38
828959,2018,9,2,1146,1146.0,0,0,2018-09-01,True,39
828959,2018,10,0,0,0.0,0,0,2018-10-01,True,40
828959,2018,11,2,1818,1818.0,0,0,2018-11-01,True,41
828959,2018,12,0,0,0.0,0,0,2018-12-01,True,42
828967,2017,1,3,5778,5778.0,0,0,2017-01-01,True,48
828967,2017,2,0,0,0.0,0,0,2017-02-01,True,49
828967,2017,3,0,0,0.0,0,0,2017-03-01,True,50
828967,2017,4,1,1293,1293.0,0,0,2017-04-01,True,51
828967,2017,5,5,10485,10485.0,0,0,2017-05-01,True,52
828967,2017,6,1,1422,1422.0,0,0,2017-06-01,True,53
828967,2017,7,0,0,0.0,0,0,2017-07-01,True,54
828967,2017,8,3,6705,6705.0,0,0,2017-08-01,True,55
828967,2017,9,1,1768,1768.0,0,0,2017-09-01,True,56
828967,2017,10,0,0,0.0,0,0,2017-10-01,True,57
828967,2017,11,3,4140,4140.0,0,0,2017-11-01,True,58
828967,2017,12,3,2967,2967.0,0,0,2017-12-01,True,59
828967,2018,1,1,819,819.0,0,0,2018-01-01,True,60
828967,2018,2,2,3016,3016.0,0,0,2018-02-01,True,61
828967,2018,3,4,4720,4720.0,0,0,2018-03-01,True,62
828967,2018,4,0,0,0.0,0,0,2018-04-01,True,63
828967,2018,5,5,5445,5445.0,0,0,2018-05-01,True,64
828967,2018,6,0,0,0.0,0,0,2018-06-01,True,65
828967,2018,7,2,1946,1946.0,0,0,2018-07-01,True,66
828967,2018,8,0,0,0.0,0,0,2018-08-01,True,67
828967,2018,9,1,2180,2180.0,0,0,2018-09-01,True,68
828967,2018,10,1,1763,1763.0,0,0,2018-10-01,True,69
828967,2018,11,3,7032,7032.0,0,0,2018-11-01,True,70
828967,2018,12,5,6460,6460.0,0,0,2018-12-01,True,71
828988,2017,1,0,0,0.0,0,0,2017-01-01,True,14
828988,2017,2,1,2327,2327.0,329,59,2017-02-01,True,15
828988,2017,3,5,10455,10455.0,0,0,2017-03-01,True,16
828988,2017,4,2,4038,4038.0,0,0,2017-04-01,True,17
828988,2017,5,3,5601,5601.0,0,0,2017-05-01,True,18
828988,2017,6,5,11960,11960.0,0,0,2017-06-01,True,19
828988,2017,7,0,0,0.0,0,0,2017-07-01,True,20
828988,2017,8,5,8135,8135.0,0,0,2017-08-01,True,21
828988,2017,9,3,5769,5769.0,0,0,2017-09-01,True,22
828988,2017,10,0,0,0.0,0,0,2017-10-01,True,23
828988,2017,11,3,3342,3342.0,0,0,2017-11-01,True,24
828988,2017,12,4,2284,2284.0,0,0,2017-12-01,True,25
828988,2018,1,1,1884,1884.0,0,0,2018-01-01,True,26
828988,2018,2,1,1764,1764.0,0,0,2018-02-01,True,27
828988,2018,3,0,0,0.0,0,0,2018-03-01,True,28
828988,2018,4,0,0,0.0,0,0,2018-04-01,True,29
828988,2018,5,0,0,0.0,0,0,2018-05-01,True,30
828988,2018,6,5,10735,10735.0,0,0,2018-06-01,True,31
828988,2018,7,0,0,0.0,0,0,2018-07-01,True,32
828988,2018,8,3,2367,2367.0,0,0,2018-08-01,True,33
828988,2018,9,0,0,0.0,0,0,2018-09-01,True,34
828988,2018,10,0,0,0.0,0,0,2018-10-01,True,35
828988,2018,11,0,0,0.0,0,0,2018-11-01,True,36
828988,2018,12,2,2090,2090.0,0,0,2018-12-01,True,37
829003,2017,1,2,3516,3516.0,0,0,2017-01-01,True,17
829003,2017,2,0,0,0.0,0,0,2017-02-01,True,18
829003,2017,3,3,2550,2550.0,0,0,2017-03-01,True,19
829003,2017,4,2,3598,3598.0,0,0,2017-04-01,True,20
829003,2017,5,2,4002,4002.0,0,0,2017-05-01,True,21
829003,2017,6,2,1888,1888.0,0,0,2017-06-01,True,22
829003,2017,7,5,6740,6740.0,0,0,2017-07-01,True,23
829003,2017,8,3,6927,6927.0,0,0,2017-08-01,True,24
829003,2017,9,3,4866,4866.0,0,0,2017-09-01,True,25
829003,2017,10,0,0,0.0,0,0,2017-10-01,True,26
829003,2017,11,0,0,0.0,0,0,2017-11-01,True,27
829003,2017,12,3,3717,3717.0,0,0,2017-12-01,True,28
829003,2018,1,0,0,0.0,0,0,2018-01-01,True,29
829003,2018,2,0,0,0.0,0,0,2018-02-01,True,30
829003,2018,3,5,3885,3885.0,0,0,2018-03-01,True,31
829003,2018,4,0,0,0.0,0,0,2018-04-01,True,32
829003,2018,5,3,3840,3840.0,0,0,2018-05-01,True,33
829003,2018,6,5,3130,3130.0,0,0,2018-06-01,True,34
829003,2018,7,0,0,0.0,0,0,2018-07-01,True,35
829003,2018,8,0,0,0.0,0,0,2018-08-01,True,36
829003,2018,9,0,0,0.0,0,0,2018-09-01,True,37
829003,2018,10,4,5008,5008.0,610,110,2018-10-01,True,38
829003,2018,11,0,0,0.0,0,0,2018-11-01,True,39
829003,2018,12,2,1046,1046.0,0,0,2018-12-01,True,40
829162,2017,1,0,0,0.0,0,0,2017-01-01,True,36
829162,2017,2,1,2251,2251.0,0,0,2017-02-01,True,37
829162,2017,3,1,2249,2249.0,0,0,2017-03-01,True,38
829162,2017,4,3,5379,5379.0,0,0,2017-04-01,True,39
829162,2017,5,0,0,0.0,0,0,2017-05-01,True,40
829162,2017,6,4,8256,8256.0,0,0,2017-06-01,True,41
829162,2017,7,1,1572,1572.0,0,0,2017-07-01,True,42
829162,2017,8,3,2667,2667.0,0,0,2017-08-01,True,43
829162,2017,9,1,623,623.0,528,95,2017-09-01,True,44
829162,2017,10,3,5667,5667.0,0,0,2017-10-01,True,45
829162,2017,11,1,2069,2069.0,0,0,2017-11-01,True,46
829162,2017,12,5,5245,5245.0,0,0,2017-12-01,True,47
829162,2018,1,0,0,0.0,0,0,2018-01-01,True,48
829162,2018,2,3,4806,4806.0,0,0,2018-02-01,True,49
829162,2018,3,1,1746,1746.0,0,0,2018-03-01,True,50
829162,2018,4,0,0,0.0,0,0,2018-04-01,True,51
829162,2018,5,1,582,582.0,391,70,2018-05-01,True,52
829162,2018,6,5,11370,11370.0,0,0,2018-06-01,True,53
829162,2018,7,0,0,0.0,0,0,2018-07-01,True,54
829162,2018,8,6,6372,6372.0,449,81,2018-08-01,True,55
829162,2018,9,2,2168,2168.0,0,0,2018-09-01,True,56
829162,2018,10,0,0,0.0,411,74,2018-10-01,True,57
829162,2018,11,0,0,0.0,0,0,2018-11-01,True,58
829162,2018,12,1,1609,1609.0,0,0,2018-12-01,True,59
829263,2017,1,0,0,0.0,0,0,2017-01-01,True,34
829263,2017,2,0,0,0.0,0,0,2017-02-01,True,35
829263,2017,3,0,0,0.0,0,0,2017-03-01,True,36
829263,2017,4,1,2220,2220.0,533,96,2017-04-01,True,37
829263,2017,5,5,3165,3165.0,572,103,2017-05-01,True,38
829263,2017,6,5,10210,10210.0,0,0,2017-06-01,True,39
829263,2017,7,3,5232,5232.0,0,0,2017-07-01,True,40
829263,2017,8,0,0,0.0,0,0,2017-08-01,True,41
829263,2017,9,1,790,790.0,0,0,2017-09-01,True,42
829263,2017,10,3,4413,4413.0,515,93,2017-10-01,True,43
829263,2017,11,3,4293,4293.0,0,0,2017-11-01,True,44
829263,2017,12,0,0,0.0,0,0,2017-12-01,True,45
829263,2018,1,1,1457,1457.0,0,0,2018-01-01,True,46
829263,2018,2,0,0,0.0,0,0,2018-02-01,True,47
829263,2018,3,0,0,0.0,0,0,2018-03-01,True,48
829263,2018,4,0,0,0.0,0,0,2018-04-01,True,49
829263,2018,5,4,3360,3360.0,0,0,2018-05-01,True,50
829263,2018,6,3,6042,6042.0,0,0,2018-06-01,True,51
829263,2018,7,0,0,0.0,0,0,2018-07-01,True,52
829263,2018,8,2,1472,1472.0,0,0,2018-08-01,True,53
829263,2018,9,0,0,0.0,0,0,2018-09-01,True,54
829263,2018,10,0,0,0.0,0,0,2018-10-01,True,55
829263,2018,11,0,0,0.0,0,0,2018-11-01,True,56
829263,2018,12,1,1549,1549.0,0,0,2018-12-01,True,57
829291,2017,1,2,3812,3812.0,0,0,2017-01-01,True,14
829291,2017,2,3,7266,7266.0,0,0,2017-02-01,True,15
829291,2017,3,5,8935,8935.0,0,0,2017-03-01,True,16
829291,2017,4,0,0,0.0,0,0,2017-04-01,True,17
829291,2017,5,3,2214,2214.0,0,0,2017-05-01,True,18
829291,2017,6,5,3035,3035.0,649,117,2017-06-01,True,19
829291,2017,7,0,0,0.0,0,0,2017-07-01,True,20
829291,2017,8,0,0,0.0,0,0,2017-08-01,True,21
829291,2017,9,0,0,0.0,0,0,2017-09-01,True,22
829291,2017,10,4,8436,8436.0,0,0,2017-10-01,True,23
829291,2017,11,1,564,564.0,0,0,2017-11-01,True,24
829291,2017,12,0,0,0.0,0,0,2017-12-01,True,25
829291,2018,1,3,6501,6501.0,511,92,2018-01-01,True,26
829291,2018,2,2,1424,1424.0,0,0,2018-02-01,True,27
829291,2018,3,0,0,0.0,0,0,2018-03-01,True,28
829291,2018,4,0,0,0.0,0,0,2018-04-01,True,29
829291,2018,5,0,0,0.0,0,0,2018-05-01,True,30
829291,2018,6,0,0,0.0,0,0,2018-06-01,True,31
829291,2018,7,1,2499,2499.0,0,0,2018-07-01,True,32
829291,2018,8,0,0,0.0,0,0,2018-08-01,True,33
829291,2018,9,4,7628,7628.0,0,0,2018-09-01,True,34
829291,2018,10,0,0,0.0,0,0,2018-10-01,True,35
829291,2018,11,4,6960,6960.0,0,0,2018-11-01,True,36
829291,2018,12,1,1395,1395.0,0,0,2018-12-01,True,37
829316,2017,1,0,0,0.0,0,0,2017-01-01,True,55
829316,2017,2,0,0,0.0,0,0,2017-02-01,True,56
829316,2017,3,0,0,0.0,0,0,2017-03-01,True,57
829316,2017,4,0,0,0.0,0,0,2017-04-01,True,58
829316,2017,5,0,0,0.0,0,0,2017-05-01,True,59
829316,2017,6,0,0,0.0,0,0,2017-06-01,True,60
829316,2017,7,0,0,0.0,0,0,2017-07-01,True,61
829316,2017,8,0,0,0.0,0,0,2017-08-01,True,62
829316,2017,9,0,0,0.0,0,0,2017-09-01,True,63
829316,2017,10,0,0,0.0,0,0,2017-10-01,True,64
829316,2017,11,0,0,0.0,0,0,2017-11-01,True,65
829316,2017,12,0,0,0.0,0,0,2017-12-01,True,66
829316,2018,1,0,0,0.0,0,0,2018-01-01,True,67
829316,2018,2,0,0,0.0,0,0,2018-02-01,True,68
829316,2018,3,0,0,0.0,0,0,2018-03-01,True,69
829316,2018,4,0,0,0.0,0,0,2018-04-01,True,70
829316,2018,5,0,0,0.0,0,0,2018-05-01,True,71
829316,2018,6,0,0,0.0,0,0,2018-06-01,True,72
829316,2018,7,0,0,0.0,0,0,2018-07-01,True,73
829316,2018,8,0,0,0.0,0,0,2018-08-01,True,74
829316,2018,9,0,0,0.0,0,0,2018-09-01,True,75
829316,2018,10,0,0,0.0,0,0,2018-10-01,True,76
829316,2018,11,0,0,0.0,0,0,2018-11-01,True,77
829316,2018,12,0,0,0.0,0,0,2018-12-01,True,78
829476,2017,1,0,0,0.0,0,0,2017-01-01,False,-17
829476,2017,2,4,4712,4712.0,0,0,2017-02-01,False,-16
829476,2017,3,2,2902,2902.0,0,0,2017-03-01,False,-15
829476,2017,4,2,2700,2700.0,0,0,2017-04-01,False,-14
829476,2017,5,0,0,0.0,568,102,2017-05-01,False,-13
829476,2017,6,3,6858,6858.0,0,0,2017-06-01,False,-12
829476,2017,7,0,0,0.0,0,0,2017-07-01,False,-11
829476,2017,8,2,4224,4224.0,0,0,2017-08-01,False,-10
829476,2017,9,3,5763,5763.0,0,0,2017-09-01,False,-9
829476,2017,10,0,0,0.0,0,0,2017-10-01,False,-8
829476,2017,11,1,535,535.0,0,0,2017-11-01,False,-7
829476,2017,12,0,0,0.0,0,0,2017-12-01,False,-6
829476,2018,1,0,0,0.0,0,0,2018-01-01,False,-5
829476,2018,2,1,1201,1201.0,429,77,2018-02-01,False,-4
829476,2018,3,0,0,0.0,0,0,2018-03-01,False,-3
829476,2018,4,0,0,0.0,0,0,2018-04-01,False,-2
829476,2018,5,2,4140,4140.0,0,0,2018-05-01,False,-1
829476,2018,6,2,2646,2646.0,0,0,2018-06-01,True,0
829476,2018,7,0,0,0.0,0,0,2018-07-01,True,1
829476,2018,8,0,0,0.0,0,0,2018-08-01,True,2
829476,2018,9,0,0,0.0,0,0,2018-09-01,True,3
829476,2018,10,0,0,0.0,0,0,2018-10-01,True,4
829476,2018,11,2,4670,4670.0,330,59,2018-11-01,True,5
829476,2018,12,0,0,0.0,0,0,2018-12-01,True,6
829505,2017,1,0,0,0.0,0,0,2017-01-01,True,0
829505,2017,2,2,1258,1258.0,0,0,2017-02-01,True,1
829505,2017,3,2,4568,4568.0,0,0,2017-03-01,True,2
829505,2017,4,0,0,0.0,0,0,2017-04-01,True,3
829505,2017,5,4,4912,4912.0,0,0,2017-05-01,True,4
829505,2017,6,0,0,0.0,0,0,2017-06-01,True,5
829505,2017,7,1,1711,1711.0,0,0,2017-07-01,True,6
829505,2017,8,0,0,0.0,0,0,2017-08-01,True,7
829505,2017,9,0,0,0.0,0,0,2017-09-01,True,8
829505,2017,10,2,2136,2136.0,0,0,2017-10-01,True,9
829505,2017,11,1,1756,1756.0,0,0,2017-11-01,True,10
829505,2017,12,0,0,0.0,0,0,2017-12-01,True,11
829505,2018,1,0,0,0.0,0,0,2018-01-01,True,12
829505,2018,2,1,1928,1928.0,0,0,2018-02-01,True,13
829505,2018,3,0,0,0.0,659,119,2018-03-01,True,14
829505,2018,4,0,0,0.0,559,101,2018-04-01,True,15
829505,2018,5,4,2800,2800.0,0,0,2018-05-01,True,16
829505,2018,6,6,13836,13836.0,0,0,2018-06-01,True,17
829505,2018,7,0,0,0.0,0,0,2018-07-01,True,18
829505,2018,8,4,4140,4140.0,0,0,2018-08-01,True,19
829505,2018,9,3,2316,2316.0,0,0,2018-09-01,True,20
829505,2018,10,3,7260,7260.0,0,0,2018-10-01,True,21
829505,2018,11,0,0,0.0,0,0,2018-11-01,True,22
829505,2018,12,0,0,0.0,0,0,2018-12-01,True,23
829588,2017,1,0,0,0.0,0,0,2017-01-01,True,37
829588,2017,2,0,0,0.0,0,0,2017-02-01,True,38
829588,2017,3,5,9085,9085.0,0,0,2017-03-01,True,39
829588,2017,4,0,0,0.0,0,0,2017-04-01,True,40
829588,2017,5,3,6444,6444.0,0,0,2017-05-01,True,41
829588,2017,6,0,0,0.0,0,0,2017-06-01,True,42
829588,2017,7,2,1022,1022.0,0,0,2017-07-01,True,43
829588,2017,8,1,1941,1941.0,681,123,2017-08-01,True,44
829588,2017,9,2,2392,2392.0,0,0,2017-09-01,True,45
829588,2017,10,3,3156,3156.0,0,0,2017-10-01,True,46
829588,2017,11,0,0,0.0,0,0,2017-11-01,True,47
829588,2017,12,0,0,0.0,0,0,2017-12-01,True,48
829588,2018,1,0,0,0.0,0,0,2018-01-01,True,49
829588,2018,2,1,1592,1592.0,0,0,2018-02-01,True,50
829588,2018,3,1,643,643.0,0,0,2018-03-01,True,51
829588,2018,4,2,3628,3628.0,0,0,2018-04-01,True,52
829588,2018,5,0,0,0.0,0,0,2018-05-01,True,53
829588,2018,6,1,1320,1320.0,611,110,2018-06-01,True,54
829588,2018,7,1,1921,1921.0,545,98,2018-07-01,True,55
829588,2018,8,3,4734,4734.0,0,0,2018-08-01,True,56
829588,2018,9,1,1693,1693.0,0,0,2018-09-01,True,57
829588,2018,10,4,8612,8612.0,0,0,2018-10-01,True,58
829588,2018,11,1,1980,1980.0,0,0,2018-11-01,True,59
829588,2018,12,4,4356,4356.0,0,0,2018-12-01,True,60
829627,2017,1,0,0,0.0,0,0,2017-01-01,True,27
829627,2017,2,2,3364,3364.0,0,0,2017-02-01,True,28
829627,2017,3,2,3520,3520.0,0,0,2017-03-01,True,29
829627,2017,4,2,3294,3294.0,0,0,2017-04-01,True,30
829627,2017,5,2,2606,2606.0,0,0,2017-05-01,True,31
829627,2017,6,3,1668,1668.0,0,0,2017-06-01,True,32
829627,2017,7,0,0,0.0,0,0,2017-07-01,True,33
829627,2017,8,4,2996,2996.0,0,0,2017-08-01,True,34
829627,2017,9,0,0,0.0,0,0,2017-09-01,True,35
829627,2017,10,3,4488,4488.0,0,0,2017-10-01,True,36
829627,2017,11,1,1668,1668.0,0,0,2017-11-01,True,37
829627,2017,12,2,1210,1210.0,0,0,2017-12-01,True,38
829627,2018,1,1,1138,1138.0,0,0,2018-01-01,True,39
829627,2018,2,1,554,554.0,0,0,2018-02-01,True,40
829627,2018,3,0,0,0.0,0,0,2018-03-01,True,41
829627,2018,4,1,829,829.0,506,91,2018-04-01,True,42
829627,2018,5,0,0,0.0,0,0,2018-05-01,True,43
829627,2018,6,1,672,672.0,0,0,2018-06-01,True,44
829627,2018,7,3,2601,2601.0,0,0,2018-07-01,True,45
829627,2018,8,0,0,0.0,0,0,2018-08-01,True,46
829627,2018,9,1,754,754.0,0,0,2018-09-01,True,47
829627,2018,10,3,4578,4578.0,0,0,2018-10-01,True,48
829627,2018,11,1,2153,2153.0,0,0,2018-11-01,True,49
829627,2018,12,0,0,0.0,0,0,2018-12-01,True,50
829663,2017,1,0,0,0.0,0,0,2017-01-01,False,-6
829663,2017,2,0,0,0.0,0,0,2017-02-01,False,-5
829663,2017,3,0,0,0.0,0,0,2017-03-01,False,-4
829663,2017,4,0,0,0.0,0,0,2017-04-01,False,-3
829663,2017,5,0,0,0.0,0,0,2017-05-01,False,-2
829663,2017,6,0,0,0.0,0,0,2017-06-01,False,-1
829663,2017,7,0,0,0.0,0,0,2017-07-01,True,0
829663,2017,8,5,10885,10885.0,0,0,2017-08-01,True,1
829663,2017,9,1,1562,1562.0,376,68,2017-09-01,True,2
829663,2017,10,0,0,0.0,0,0,2017-10-01,True,3
829663,2017,11,0,0,0.0,0,0,2017-11-01,True,4
829663,2017,12,0,0,0.0,0,0,2017-12-01,True,5
829663,2018,1,1,1009,1009.0,0,0,2018-01-01,True,6
829663,2018,2,0,0,0.0,0,0,2018-02-01,True,7
829663,2018,3,4,3888,3888.0,530,95,2018-03-01,True,8
829663,2018,4,0,0,0.0,0,0,2018-04-01,True,9
829663,2018,5,4,9928,9928.0,445,80,2018-05-01,True,10
829663,2018,6,2,2606,2606.0,0,0,2018-06-01,True,11
829663,2018,7,7,9051,9051.0,0,0,2018-07-01,True,12
829663,2018,8,4,9440,9440.0,0,0,2018-08-01,True,13
829663,2018,9,0,0,0.0,0,0,2018-09-01,True,14
829663,2018,10,1,577,577.0,0,0,2018-10-01,True,15
829663,2018,11,2,4890,4890.0,0,0,2018-11-01,True,16
829663,2018,12,3,7266,7266.0,0,0,2018-12-01,True,17
829684,2017,1,2,1756,1756.0,0,0,2017-01-01,True,52
829684,2017,2,3,4656,4656.0,0,0,2017-02-01,True,53
829684,2017,3,2,3492,3492.0,0,0,2017-03-01,True,54
829684,2017,4,0,0,0.0,0,0,2017-04-01,True,55
829684,2017,5,1,1485,1485.0,0,0,2017-05-01,True,56
829684,2017,6,2,1464,1464.0,0,0,2017-06-01,True,57
829684,2017,7,0,0,0.0,0,0,2017-07-01,True,58
829684,2017,8,2,2142,2142.0,0,0,2017-08-01,True,59
829684,2017,9,4,6636,6636.0,0,0,2017-09-01,True,60
829684,2017,10,0,0,0.0,0,0,2017-10-01,True,61
829684,2017,11,0,0,0.0,0,0,2017-11-01,True,62
829684,2017,12,5,2860,2860.0,0,0,2017-12-01,True,63
829684,2018,1,2,4074,4074.0,525,95,2018-01-01,True,64
829684,2018,2,0,0,0.0,0,0,2018-02-01,True,65
829684,2018,3,1,755,755.0,0,0,2018-03-01,True,66
829684,2018,4,0,0,0.0,0,0,2018-04-01,True,67
829684,2018,5,0,0,0.0,0,0,2018-05-01,True,68
829684,2018,6,2,2412,2412.0,0,0,2018-06-01,True,69
829684,2018,7,0,0,0.0,0,0,2018-07-01,True,70
829684,2018,8,3,6714,6714.0,0,0,2018-08-01,True,71
829684,2018,9,4,7640,7640.0,0,0,2018-09-01,True,72
829684,2018,10,0,0,0.0,0,0,2018-10-01,True,73
829684,2018,11,1,2167,2167.0,0,0,2018-11-01,True,74
829684,2018,12,4,2744,2744.0,0,0,2018-12-01,True,75
829861,2017,1,1,1419,1419.0,0,0,2017-01-01,True,29
829861,2017,2,0,0,0.0,0,0,2017-02-01,True,30
829861,2017,3,0,0,0.0,0,0,2017-03-01,True,31
829861,2017,4,1,2249,2249.0,0,0,2017-04-01,True,32
829861,2017,5,0,0,0.0,0,0,2017-05-01,True,33
829861,2017,6,5,5390,5390.0,0,0,2017-06-01,True,34
829861,2017,7,3,4947,4947.0,0,0,2017-07-01,True,35
829861,2017,8,5,9170,9170.0,0,0,2017-08-01,True,36
829861,2017,9,1,2275,2275.0,372,67,2017-09-01,True,37
829861,2017,10,1,2415,2415.0,0,0,2017-10-01,True,38
829861,2017,11,1,1792,1792.0,0,0,2017-11-01,True,39
829861,2017,12,0,0,0.0,0,0,2017-12-01,True,40
829861,2018,1,0,0,0.0,0,0,2018-01-01,True,41
829861,2018,2,0,0,0.0,0,0,2018-02-01,True,42
829861,2018,3,0,0,0.0,0,0,2018-03-01,True,43
829861,2018,4,2,4870,4870.0,530,95,2018-04-01,True,44
829861,2018,5,0,0,0.0,0,0,2018-05-01,True,45
829861,2018,6,6,10146,10146.0,0,0,2018-06-01,True,46
829861,2018,7,4,6348,6348.0,0,0,2018-07-01,True,47
829861,2018,8,1,1363,1363.0,0,0,2018-08-01,True,48
829861,2018,9,0,0,0.0,0,0,2018-09-01,True,49
829861,2018,10,0,0,0.0,0,0,2018-10-01,True,50
829861,2018,11,0,0,0.0,0,0,2018-11-01,True,51
829861,2018,12,0,0,0.0,0,0,2018-12-01,True,52
829863,2017,1,0,0,0.0,0,0,2017-01-01,False,-23
829863,2017,2,0,0,0.0,0,0,2017-02-01,False,-22
829863,2017,3,0,0,0.0,0,0,2017-03-01,False,-21
829863,2017,4,0,0,0.0,0,0,2017-04-01,False,-20
829863,2017,5,0,0,0.0,0,0,2017-05-01,False,-19
829863,2017,6,0,0,0.0,0,0,2017-06-01,False,-18
829863,2017,7,0,0,0.0,0,0,2017-07-01,False,-17
829863,2017,8,0,0,0.0,0,0,2017-08-01,False,-16
829863,2017,9,0,0,0.0,0,0,2017-09-01,False,-15
829863,2017,10,0,0,0.0,0,0,2017-10-01,False,-14
829863,2017,11,0,0,0.0,0,0,2017-11-01,False,-13
829863,2017,12,0,0,0.0,0,0,2017-12-01,False,-12
829863,2018,1,0,0,0.0,0,0,2018-01-01,False,-11
829863,2018,2,0,0,0.0,0,0,2018-02-01,False,-10
829863,2018,3,0,0,0.0,0,0,2018-03-01,False,-9
829863,2018,4,0,0,0.0,0,0,2018-04-01,False,-8
829863,2018,5,0,0,0.0,0,0,2018-05-01,False,-7
829863,2018,6,0,0,0.0,0,0,2018-06-01,False,-6
829863,2018,7,0,0,0.0,0,0,2018-07-01,False,-5
829863,2018,8,0,0,0.0,0,0,2018-08-01,False,-4
829863,2018,9,0,0,0.0,0,0,2018-09-01,False,-3
829863,2018,10,0,0,0.0,0,0,2018-10-01,False,-2
829863,2018,11,0,0,0.0,0,0,2018-11-01,False,-1
829863,2018,12,0,0,0.0,0,0,2018-12-01,True,0
829886,2017,1,0,0,0.0,0,0,2017-01-01,True,53
829886,2017,2,2,1736,1736.0,0,0,2017-02-01,True,54
829886,2017,3,1,1704,1704.0,0,0,2017-03-01,True,55
829886,2017,4,0,0,0.0,0,0,2017-04-01,True,56
829886,2017,5,1,1869,1869.0,0,0,2017-05-01,True,57
829886,2017,6,0,0,0.0,0,0,2017-06-01,True,58
829886,2017,7,2,3276,3276.0,715,129,2017-07-01,True,59
829886,2017,8,2,4406,4406.0,0,0,2017-08-01,True,60
829886,2017,9,0,0,0.0,0,0,2017-09-01,True,61
829886,2017,10,0,0,0.0,0,0,2017-10-01,True,62
829886,2017,11,2,3504,3504.0,0,0,2017-11-01,True,63
829886,2017,12,2,2742,2742.0,0,0,2017-12-01,True,64
829886,2018,1,1,1304,1304.0,0,0,2018-01-01,True,65
829886,2018,2,2,2378,2378.0,0,0,2018-02-01,True,66
829886,2018,3,1,1617,1617.0,526,95,2018-03-01,True,67
829886,2018,4,3,2394,2394.0,0,0,2018-04-01,True,68
829886,2018,5,0,0,0.0,0,0,2018-05-01,True,69
829886,2018,6,5,2910,2910.0,0,0,2018-06-01,True,70
829886,2018,7,6,11688,11688.0,0,0,2018-07-01,True,71
829886,2018,8,6,13998,13998.0,0,0,2018-08-01,True,72
829886,2018,9,2,1554,1554.0,0,0,2018-09-01,True,73
829886,2018,10,2,2592,2592.0,0,0,2018-10-01,True,74
829886,2018,11,3,2892,2892.0,452,81,2018-11-01,True,75
829886,2018,12,3,2382,2382.0,0,0,2018-12-01,True,76
830024,2017,1,0,0,0.0,0,0,2017-01-01,True,21
830024,2017,2,1,2412,2412.0,0,0,2017-02-01,True,22
830024,2017,3,0,0,0.0,0,0,2017-03-01,True,23
830024,2017,4,0,0,0.0,0,0,2017-04-01,True,24
830024,2017,5,1,1931,1931.0,0,0,2017-05-01,True,25
830024,2017,6,2,2738,2738.0,0,0,2017-06-01,True,26
830024,2017,7,0,0,0.0,0,0,2017-07-01,True,27
830024,2017,8,0,0,0.0,0,0,2017-08-01,True,28
830024,2017,9,4,4484,4484.0,0,0,2017-09-01,True,29
830024,2017,10,4,5120,5120.0,0,0,2017-10-01,True,30
830024,2017,11,0,0,0.0,0,0,2017-11-01,True,31
830024,2017,12,3,6609,6609.0,0,0,2017-12-01,True,32
830024,2018,1,0,0,0.0,0,0,2018-01-01,True,33
830024,2018,2,1,2359,2359.0,0,0,2018-02-01,True,34
830024,2018,3,4,3560,3560.0,0,0,2018-03-01,True,35
830024,2018,4,0,0,0.0,0,0,2018-04-01,True,36
830024,2018,5,0,0,0.0,0,0,2018-05-01,True,37
830024,2018,6,2,3048,3048.0,0,0,2018-06-01,True,38
830024,2018,7,1,2062,2062.0,0,0,2018-07-01,True,39
830024,2018,8,4,2444,2444.0,780,140,2018-08-01,True,40
830024,2018,9,2,2198,2198.0,0,0,2018-09-01,True,41
830024,2018,10,0,0,0.0,0,0,2018-10-01,True,42
830024,2018,11,2,1050,1050.0,392,71,2018-11-01,True,43
830024,2018,12,0,0,0.0,0,0,2018-12-01,True,44
830071,2017,1,0,0,0.0,0,0,2017-01-01,False,-19
830071,2017,2,0,0,0.0,0,0,2017-02-01,False,-18
830071,2017,3,0,0,0.0,0,0,2017-03-01,False,-17
830071,2017,4,0,0,0.0,0,0,2017-04-01,False,-16
830071,2017,5,0,0,0.0,0,0,2017-05-01,False,-15
830071,2017,6,0,0,0.0,0,0,2017-06-01,False,-14
